ts,service,region,tenant,requests,errors,p50_ms,p95_ms,p99_ms,bytes_in,bytes_out
2026-07-10T08:01:00Z,exporter,us-east-1,t-03738,10860,75,60.79,166.27,280.51,26576230,27561313
2026-07-10T08:07:00Z,query-api,eu-central-1,t-02835,6917,2,54.15,133.00,267.96,9097062,23483065
2026-07-10T08:45:00Z,ingest-api,ap-southeast-2,t-01948,3261,11,28.05,58.85,78.90,1532418,24030916
2026-07-10T08:38:00Z,alerting,ap-southeast-2,t-00467,4649,28,32.02,70.00,109.93,5944330,17705469
2026-07-10T08:51:00Z,ingest-api,eu-central-1,t-03535,8953,1,54.03,118.22,239.16,7565645,51260269
2026-07-10T08:25:00Z,exporter,ap-southeast-2,t-03129,1246,1,52.41,97.95,181.01,2772509,3718013
2026-07-10T08:19:00Z,billing,ap-southeast-2,t-02495,385,5,33.94,66.88,107.56,695062,1656877
2026-07-10T08:16:00Z,query-api,ap-southeast-2,t-00688,9532,121,65.52,118.83,193.90,16244693,40573965
2026-07-10T08:33:00Z,exporter,eu-central-1,t-02771,1198,9,67.59,141.26,223.67,927137,2104893
2026-07-10T08:47:00Z,ingest-api,us-east-1,t-00103,10278,149,77.44,179.07,308.03,6501940,54553910
2026-07-10T08:16:00Z,ingest-api,eu-central-1,t-01505,10148,34,53.61,138.38,284.27,24585522,67782298
2026-07-10T08:31:00Z,ingest-api,us-west-2,t-00393,11164,164,45.53,126.86,207.14,28303950,59996387
2026-07-10T08:49:00Z,exporter,us-west-2,t-00463,9822,100,79.09,176.31,238.46,14639936,71990490
2026-07-10T08:37:00Z,query-api,us-east-1,t-01205,1096,6,36.91,101.08,189.03,2455223,3048466
2026-07-10T08:43:00Z,exporter,us-west-2,t-00249,6531,48,77.15,152.68,203.21,5732337,19896701
2026-07-10T08:29:00Z,ingest-api,us-east-1,t-01016,9293,125,36.30,75.67,144.84,6141005,48207591
2026-07-10T08:46:00Z,billing,us-west-2,t-02921,3591,5,43.95,88.50,177.10,1699044,23901857
2026-07-10T08:42:00Z,ingest-api,ap-southeast-2,t-02059,8923,32,52.78,142.81,259.20,15432851,24525110
2026-07-10T08:30:00Z,alerting,us-east-1,t-00513,2825,23,30.96,59.19,107.78,7225551,20891259
2026-07-10T08:45:00Z,billing,eu-central-1,t-00797,7457,87,25.47,61.10,87.42,12697605,57231372
2026-07-10T08:27:00Z,billing,us-east-1,t-00897,7465,62,52.25,103.58,201.25,3406886,29890890
2026-07-10T08:43:00Z,ingest-api,us-east-1,t-03501,4124,43,72.79,170.77,277.83,2849022,7499766
2026-07-10T08:39:00Z,query-api,ap-southeast-2,t-01745,2363,12,73.91,168.92,224.54,2517100,9640146
2026-07-10T08:52:00Z,billing,ap-southeast-2,t-02428,2523,11,29.38,54.31,100.74,5053245,16086590
2026-07-10T08:52:00Z,billing,eu-central-1,t-01220,3295,6,76.84,174.38,291.71,7739363,6498662
2026-07-10T08:14:00Z,billing,us-west-2,t-01503,3487,48,36.22,70.33,137.64,5858871,13989547
2026-07-10T08:25:00Z,query-api,us-west-2,t-01789,10950,158,49.38,109.61,197.63,19416862,68734560
2026-07-10T08:25:00Z,ingest-api,eu-central-1,t-03546,7287,15,52.79,141.41,204.00,13542452,22194500
2026-07-10T08:35:00Z,query-api,eu-central-1,t-02361,1629,5,65.63,139.47,268.46,812460,4435742
2026-07-10T08:07:00Z,query-api,us-east-1,t-02163,1092,4,53.08,101.35,151.50,2058026,6668660
2026-07-10T08:43:00Z,query-api,us-east-1,t-03138,6555,83,23.47,45.51,68.81,5853330,19991697
2026-07-10T08:34:00Z,query-api,us-east-1,t-00763,6942,66,29.85,70.31,102.49,15691922,41607019
2026-07-10T08:55:00Z,query-api,eu-central-1,t-00353,7680,73,65.80,122.29,218.57,13238995,14524923
2026-07-10T08:25:00Z,alerting,ap-southeast-2,t-02937,5086,34,70.85,158.53,309.19,8247201,22796621
2026-07-10T08:32:00Z,billing,us-east-1,t-03639,4824,19,74.66,147.79,196.82,5520202,33668603
2026-07-10T08:26:00Z,query-api,eu-central-1,t-02914,5235,64,67.54,184.63,320.20,9091587,10744700
2026-07-10T08:19:00Z,billing,us-west-2,t-00526,3526,17,22.70,41.01,62.02,7299654,3481036
2026-07-10T08:02:00Z,exporter,us-west-2,t-02333,1667,9,77.63,207.80,425.14,2752987,7751344
2026-07-10T08:42:00Z,query-api,ap-southeast-2,t-03598,1987,14,35.23,86.29,135.02,934096,2468573
2026-07-10T08:38:00Z,billing,eu-central-1,t-02217,7115,36,68.45,151.76,207.88,11765570,47123561
2026-07-10T08:23:00Z,query-api,eu-central-1,t-03463,11611,36,51.43,112.69,152.90,11807553,53546089
2026-07-10T08:03:00Z,exporter,us-east-1,t-01211,6604,43,46.06,102.53,144.19,8135778,18291788
2026-07-10T08:44:00Z,billing,ap-southeast-2,t-02219,11706,52,79.82,185.37,358.90,9180421,17505816
2026-07-10T08:58:00Z,alerting,us-east-1,t-01035,3689,15,44.18,92.06,141.20,9146539,20415552
2026-07-10T08:39:00Z,alerting,us-west-2,t-02646,7586,98,73.65,145.41,231.91,10549343,34159958
2026-07-10T08:10:00Z,ingest-api,us-east-1,t-03921,7587,0,36.74,99.73,182.86,4482928,40534790
2026-07-10T08:13:00Z,ingest-api,us-west-2,t-01303,7440,53,71.31,143.02,229.51,5170554,56836361
2026-07-10T08:54:00Z,query-api,ap-southeast-2,t-00918,4306,40,46.17,110.72,219.28,1988530,23100414
2026-07-10T08:12:00Z,ingest-api,ap-southeast-2,t-00207,5584,64,67.66,139.95,256.73,5624367,9688846
2026-07-10T08:41:00Z,alerting,us-east-1,t-00425,11736,35,55.54,140.26,232.07,12288860,63055047
2026-07-10T08:14:00Z,billing,ap-southeast-2,t-03162,4884,56,29.50,78.43,142.98,2409148,14795609
2026-07-10T08:21:00Z,query-api,ap-southeast-2,t-01619,7564,106,35.41,77.28,112.35,10013301,19451424
2026-07-10T08:33:00Z,exporter,us-west-2,t-00233,5965,87,34.47,86.62,171.58,14346437,26745098
2026-07-10T08:20:00Z,billing,us-west-2,t-03628,7573,74,53.57,147.68,211.00,7246248,37832501
2026-07-10T08:26:00Z,billing,ap-southeast-2,t-02678,6042,21,22.78,45.66,95.25,12371497,24187584
2026-07-10T08:14:00Z,alerting,eu-central-1,t-02771,10076,87,27.54,76.24,150.15,21463480,30888326
2026-07-10T08:28:00Z,query-api,eu-central-1,t-00058,2608,29,57.66,142.82,254.36,4136624,4384053
2026-07-10T08:21:00Z,exporter,ap-southeast-2,t-01074,1771,19,54.06,128.10,243.88,2857723,11093310
2026-07-10T08:29:00Z,exporter,us-west-2,t-02438,9499,134,78.13,204.12,327.95,20850113,10372855
2026-07-10T08:14:00Z,query-api,eu-central-1,t-01912,10780,80,24.99,62.51,122.87,8924330,12719571
2026-07-10T08:40:00Z,alerting,eu-central-1,t-00985,9806,145,69.84,153.28,258.75,8137918,29193713
2026-07-10T08:57:00Z,query-api,eu-central-1,t-01219,5993,17,45.22,95.72,163.28,15462550,13689794
2026-07-10T08:49:00Z,query-api,eu-central-1,t-00892,6461,67,59.78,113.09,153.04,4973638,14123003
2026-07-10T08:10:00Z,alerting,us-east-1,t-03541,7636,35,42.72,94.79,180.61,8505660,41812956
2026-07-10T08:36:00Z,query-api,ap-southeast-2,t-00862,11836,79,33.61,73.84,116.84,11797800,70144976
2026-07-10T08:09:00Z,query-api,eu-central-1,t-03450,8136,44,72.95,167.92,277.54,13668212,21169746
2026-07-10T08:16:00Z,alerting,ap-southeast-2,t-00472,5111,76,21.85,49.65,103.70,4907118,10333128
2026-07-10T08:58:00Z,exporter,eu-central-1,t-02904,10491,61,69.07,150.29,198.73,6642380,34902390
2026-07-10T08:35:00Z,alerting,eu-central-1,t-03971,5245,56,59.68,145.85,304.40,9889611,24222877
2026-07-10T08:13:00Z,alerting,eu-central-1,t-02049,1282,9,22.70,60.44,119.56,2855997,7721108
2026-07-10T08:52:00Z,ingest-api,ap-southeast-2,t-03597,8855,57,55.24,128.05,262.12,19771648,28881421
2026-07-10T08:42:00Z,billing,us-west-2,t-01186,950,1,58.31,136.33,230.96,1576840,2592428
2026-07-10T08:09:00Z,query-api,ap-southeast-2,t-00643,6949,91,60.15,133.64,189.31,16406611,42186500
2026-07-10T08:39:00Z,billing,ap-southeast-2,t-03287,2685,31,34.37,66.33,89.65,5437216,15489904
2026-07-10T08:46:00Z,alerting,us-east-1,t-01515,9020,49,44.15,121.33,253.24,18201345,48085783
2026-07-10T08:31:00Z,query-api,us-east-1,t-01796,1057,4,66.45,147.15,254.93,2711517,6210507
2026-07-10T08:32:00Z,billing,ap-southeast-2,t-02059,168,0,49.55,94.74,160.40,221346,337057
2026-07-10T08:09:00Z,exporter,ap-southeast-2,t-03832,10095,113,49.45,91.65,181.92,8083344,48086684
2026-07-10T08:08:00Z,alerting,ap-southeast-2,t-01919,7561,60,62.45,162.63,253.44,6747095,9723538
2026-07-10T08:30:00Z,alerting,ap-southeast-2,t-02448,7585,80,56.92,151.03,223.15,11571690,14768862
2026-07-10T08:07:00Z,query-api,us-west-2,t-00656,9290,107,61.65,122.71,254.17,10161552,16037045
2026-07-10T08:04:00Z,ingest-api,eu-central-1,t-03662,1734,22,64.30,176.55,231.59,2989648,12019527
2026-07-10T08:44:00Z,billing,us-east-1,t-02257,4339,51,55.32,113.26,217.15,9349904,18558483
2026-07-10T08:27:00Z,query-api,eu-central-1,t-02704,7775,53,57.53,130.61,180.66,3668405,54833781
2026-07-10T08:52:00Z,billing,us-west-2,t-03592,5718,30,44.72,83.53,150.99,13177863,13191202
2026-07-10T08:27:00Z,billing,us-east-1,t-03669,5233,76,38.81,71.38,94.64,4020811,34126169
2026-07-10T08:04:00Z,ingest-api,eu-central-1,t-00703,6546,36,46.35,116.84,202.53,10677260,29323773
2026-07-10T08:25:00Z,billing,ap-southeast-2,t-03685,7311,73,45.50,110.72,219.41,16349091,30501650
2026-07-10T08:49:00Z,billing,eu-central-1,t-03691,9746,137,53.13,129.22,182.29,15645365,50987599
2026-07-10T08:20:00Z,ingest-api,eu-central-1,t-03142,11854,155,44.35,88.90,183.86,26701335,70269065
2026-07-10T08:43:00Z,ingest-api,us-west-2,t-01697,813,2,25.57,57.76,76.24,1220460,3136915
2026-07-10T08:23:00Z,ingest-api,us-east-1,t-01624,4355,44,31.95,63.11,120.79,4344345,21081337
2026-07-10T08:56:00Z,billing,eu-central-1,t-01322,557,7,48.04,115.17,162.60,1255700,3720784
2026-07-10T08:14:00Z,billing,eu-central-1,t-01318,7298,57,50.14,131.54,256.28,3216863,42496483
2026-07-10T08:03:00Z,exporter,eu-central-1,t-02007,11599,28,68.55,163.21,298.35,12630552,67697248
2026-07-10T08:18:00Z,query-api,eu-central-1,t-01959,2457,24,52.42,107.65,206.17,4615023,17739179
2026-07-10T08:23:00Z,ingest-api,eu-central-1,t-03632,5379,0,75.04,136.91,231.75,9091303,32236662
2026-07-10T08:50:00Z,alerting,ap-southeast-2,t-00184,9410,47,22.20,59.27,82.34,17186316,13915535
2026-07-10T08:23:00Z,query-api,us-east-1,t-00257,387,2,52.00,106.68,153.84,659649,710314
2026-07-10T08:40:00Z,query-api,us-west-2,t-01643,2144,20,25.10,46.08,80.17,1066671,16502943
2026-07-10T08:34:00Z,ingest-api,eu-central-1,t-00588,9871,20,41.53,100.43,131.30,22570576,36834799
2026-07-10T08:23:00Z,alerting,us-west-2,t-02721,6111,77,63.66,145.59,244.93,2925183,44493650
2026-07-10T08:29:00Z,alerting,ap-southeast-2,t-01837,11278,44,26.15,63.89,122.20,17823260,58166461
2026-07-10T08:04:00Z,exporter,us-east-1,t-00371,10009,146,53.24,102.39,206.60,12327590,72686034
2026-07-10T08:47:00Z,exporter,eu-central-1,t-02256,6810,34,71.67,176.51,235.86,12288601,22121862
2026-07-10T08:07:00Z,alerting,us-west-2,t-01780,1846,11,40.90,98.89,152.15,3657709,7246377
2026-07-10T08:47:00Z,billing,eu-central-1,t-00153,11529,124,39.21,97.41,201.28,17193330,87353280
2026-07-10T08:28:00Z,alerting,ap-southeast-2,t-02398,11104,116,23.29,62.72,101.92,18735867,35496910
2026-07-10T08:10:00Z,ingest-api,us-west-2,t-02747,11126,100,31.72,79.46,119.96,22291992,46633683
2026-07-10T08:58:00Z,ingest-api,eu-central-1,t-03772,11877,168,74.13,168.69,341.96,7606846,43855621
2026-07-10T08:51:00Z,alerting,us-west-2,t-00146,6604,38,24.25,63.76,97.37,17168320,6006029
2026-07-10T08:13:00Z,alerting,us-east-1,t-03647,9461,139,65.36,129.14,175.49,11716216,56111236
2026-07-10T08:22:00Z,query-api,ap-southeast-2,t-01291,4355,28,73.46,157.41,242.17,7971757,22896017
2026-07-10T08:19:00Z,alerting,ap-southeast-2,t-00360,2728,34,46.88,126.94,251.96,5971006,6793750
2026-07-10T08:50:00Z,ingest-api,ap-southeast-2,t-03012,4300,1,73.75,157.11,328.46,2647174,15181833
2026-07-10T08:03:00Z,query-api,ap-southeast-2,t-03788,4538,54,37.66,103.30,176.21,8309130,31761665
2026-07-10T08:14:00Z,billing,us-east-1,t-03850,2579,29,38.79,98.12,146.14,3994935,3133921
2026-07-10T08:19:00Z,billing,ap-southeast-2,t-02347,8096,45,23.19,63.76,88.43,17545422,31287399
2026-07-10T08:02:00Z,query-api,us-east-1,t-00074,5508,48,62.25,158.92,251.87,3930392,34745596
2026-07-10T08:31:00Z,alerting,ap-southeast-2,t-03976,2420,27,51.25,139.55,263.16,1475213,6169297
2026-07-10T08:05:00Z,alerting,ap-southeast-2,t-01722,902,6,22.92,56.27,75.51,656809,1547965
2026-07-10T08:25:00Z,query-api,ap-southeast-2,t-02939,4534,34,56.69,108.29,169.38,10467347,12080579
2026-07-10T08:47:00Z,exporter,eu-central-1,t-00733,10174,31,52.26,131.23,217.55,12162726,58199095
2026-07-10T08:31:00Z,ingest-api,eu-central-1,t-03936,7569,23,46.94,99.60,195.73,6559057,13186500
2026-07-10T08:42:00Z,billing,us-east-1,t-00575,6535,74,29.38,61.99,103.22,14070223,38634647
2026-07-10T08:52:00Z,alerting,us-east-1,t-02574,10230,117,50.55,100.85,177.15,4139158,13937748
2026-07-10T08:25:00Z,ingest-api,eu-central-1,t-00438,6023,2,53.89,100.36,153.34,13498299,7393414
2026-07-10T08:06:00Z,exporter,eu-central-1,t-01090,3955,37,50.61,94.53,191.16,9371603,21702859
2026-07-10T08:06:00Z,ingest-api,eu-central-1,t-02341,3548,20,24.35,46.10,89.97,4523603,16310939
2026-07-10T08:21:00Z,exporter,us-west-2,t-00511,9187,68,42.49,106.34,222.18,17282135,41511417
2026-07-10T08:43:00Z,ingest-api,us-west-2,t-03613,6606,92,63.41,117.02,226.47,13454174,37429196
2026-07-10T08:38:00Z,query-api,eu-central-1,t-03397,9363,63,48.84,100.19,135.74,8133424,36145285
2026-07-10T08:30:00Z,query-api,us-west-2,t-03408,7354,28,33.24,62.35,83.87,5631768,12476423
2026-07-10T08:02:00Z,exporter,eu-central-1,t-03353,2115,30,43.79,83.23,138.00,1402659,13925609
2026-07-10T08:20:00Z,query-api,us-east-1,t-01479,4234,38,61.06,115.62,153.95,10675692,14957091
2026-07-10T08:49:00Z,exporter,us-west-2,t-00609,1699,25,61.11,151.82,260.61,1252625,2450294
2026-07-10T08:09:00Z,alerting,us-west-2,t-01557,9981,124,57.37,159.12,302.66,22882827,10125029
2026-07-10T08:50:00Z,exporter,us-east-1,t-01704,8352,93,76.37,177.48,250.70,5470963,29567055
2026-07-10T08:11:00Z,ingest-api,us-east-1,t-01708,6359,45,23.53,49.65,86.64,8547107,28805735
2026-07-10T08:17:00Z,alerting,us-west-2,t-03623,11107,51,40.29,102.68,202.24,13874658,74720315
2026-07-10T08:59:00Z,alerting,ap-southeast-2,t-01069,4208,33,23.51,59.82,114.86,3273908,4488845
2026-07-10T08:35:00Z,query-api,us-west-2,t-03137,2126,22,47.10,117.38,202.57,4922106,13095935
2026-07-10T08:24:00Z,query-api,us-west-2,t-03848,2970,17,21.28,56.14,109.99,6440867,4272854
2026-07-10T08:55:00Z,exporter,us-east-1,t-02619,2702,37,28.02,77.24,103.57,3095520,13626282
2026-07-10T08:19:00Z,billing,us-east-1,t-02447,1611,1,54.08,106.37,156.94,4126883,2759092
2026-07-10T08:10:00Z,billing,ap-southeast-2,t-02675,9468,35,73.30,138.79,213.03,24177360,68125357
2026-07-10T08:51:00Z,alerting,us-east-1,t-03453,3564,13,66.06,159.33,229.86,4350314,12433241
2026-07-10T08:53:00Z,ingest-api,eu-central-1,t-03670,5738,71,46.35,124.98,183.80,3987694,23660273
2026-07-10T08:45:00Z,billing,ap-southeast-2,t-00193,10593,153,40.88,73.92,125.99,15139889,80567266
2026-07-10T08:11:00Z,query-api,eu-central-1,t-00950,7090,88,28.56,72.35,97.16,12262115,43076593
2026-07-10T08:55:00Z,query-api,eu-central-1,t-00855,9249,108,49.05,99.14,185.05,8459476,48969116
2026-07-10T08:04:00Z,billing,us-west-2,t-00511,29,0,62.49,142.58,233.66,23145,150291
2026-07-10T08:27:00Z,billing,eu-central-1,t-01062,3455,32,40.10,98.01,192.80,3535778,5468256
2026-07-10T08:37:00Z,alerting,us-east-1,t-01258,11542,143,32.89,91.81,125.60,12443331,69428689
2026-07-10T08:13:00Z,query-api,ap-southeast-2,t-03527,4550,15,64.70,173.04,354.39,3427802,21512094
2026-07-10T08:27:00Z,billing,ap-southeast-2,t-03160,9415,64,77.92,193.16,339.70,13588934,53002135
2026-07-10T08:04:00Z,alerting,us-east-1,t-00259,580,7,21.45,43.69,71.20,640044,3253420
2026-07-10T08:23:00Z,ingest-api,us-west-2,t-01663,5953,13,26.33,57.62,88.02,5023502,12639252
2026-07-10T08:28:00Z,exporter,eu-central-1,t-03955,8476,84,50.87,126.92,197.62,17282470,10096909
2026-07-10T08:40:00Z,ingest-api,eu-central-1,t-02068,3115,34,48.66,94.17,143.51,7360230,16420641
2026-07-10T08:08:00Z,billing,ap-southeast-2,t-01982,6770,61,39.25,103.38,145.19,14008102,12193794
2026-07-10T08:51:00Z,ingest-api,us-west-2,t-03366,2685,19,59.95,126.07,169.57,3084975,3243809
2026-07-10T08:28:00Z,ingest-api,ap-southeast-2,t-03974,11410,29,30.31,79.88,161.68,21536482,30407152
2026-07-10T08:43:00Z,ingest-api,us-west-2,t-03496,750,1,78.17,170.16,322.87,371178,2358356
2026-07-10T08:51:00Z,alerting,ap-southeast-2,t-03774,5830,39,48.26,134.72,240.50,7652920,26460103
2026-07-10T08:44:00Z,ingest-api,us-east-1,t-01514,3191,34,73.53,201.86,417.41,5024909,21933577
2026-07-10T08:22:00Z,ingest-api,ap-southeast-2,t-01495,11387,30,34.01,66.04,117.94,11234463,40943466
2026-07-10T08:27:00Z,billing,ap-southeast-2,t-00800,11868,47,79.43,182.64,315.73,16665763,12105311
2026-07-10T08:12:00Z,exporter,eu-central-1,t-01119,6434,5,42.04,108.94,208.39,11050734,33425718
2026-07-10T08:01:00Z,alerting,eu-central-1,t-01634,3404,13,43.69,84.01,124.44,8796657,24493245
2026-07-10T08:11:00Z,query-api,us-east-1,t-00565,6321,54,61.58,132.84,173.61,10667899,39149401
2026-07-10T08:39:00Z,ingest-api,us-west-2,t-03316,7780,77,37.78,87.90,148.34,5944125,32116895
2026-07-10T08:15:00Z,ingest-api,ap-southeast-2,t-01697,3348,20,66.72,143.38,231.14,8594032,7689922
2026-07-10T08:33:00Z,query-api,eu-central-1,t-01886,3973,52,21.84,52.52,89.75,5818007,15800338
2026-07-10T08:25:00Z,ingest-api,us-west-2,t-02701,5743,36,29.07,54.98,99.77,12478311,17280514
2026-07-10T08:24:00Z,query-api,us-east-1,t-01528,6513,63,41.09,108.97,163.72,16623269,29584562
2026-07-10T08:48:00Z,billing,eu-central-1,t-03773,9078,124,37.92,75.16,115.28,7977461,47499699
2026-07-10T08:44:00Z,billing,ap-southeast-2,t-02321,11638,129,75.75,145.84,245.74,28110866,21812057
2026-07-10T08:24:00Z,ingest-api,ap-southeast-2,t-02420,8615,68,29.47,54.52,75.53,15393158,30632203
2026-07-10T08:22:00Z,query-api,us-east-1,t-00209,6698,78,38.83,87.07,129.68,17191268,15870576
2026-07-10T08:46:00Z,alerting,ap-southeast-2,t-02121,1989,13,23.67,43.61,58.60,1855889,6627825
2026-07-10T08:26:00Z,billing,ap-southeast-2,t-03327,9081,82,43.94,93.50,129.75,14219902,59810457
2026-07-10T08:31:00Z,exporter,eu-central-1,t-02926,4777,68,46.27,94.84,162.85,11349264,27947783
2026-07-10T08:04:00Z,billing,eu-central-1,t-00223,1203,5,26.58,66.99,131.31,732691,7203428
2026-07-10T08:04:00Z,ingest-api,eu-central-1,t-01940,11973,4,51.20,96.04,162.43,20431863,31558046
2026-07-10T08:48:00Z,exporter,us-west-2,t-00458,5549,4,46.96,93.60,179.62,3559026,7787884
2026-07-10T08:29:00Z,query-api,ap-southeast-2,t-00872,600,3,75.35,151.29,216.46,1213346,3502508
2026-07-10T08:15:00Z,ingest-api,eu-central-1,t-02674,4327,45,47.54,99.81,149.40,7986040,8131917
2026-07-10T08:52:00Z,alerting,eu-central-1,t-02202,3720,26,70.25,155.40,232.97,2530865,11773540
2026-07-10T08:50:00Z,billing,us-east-1,t-03826,7567,77,74.57,190.13,327.09,17897500,17458132
2026-07-10T08:26:00Z,ingest-api,us-west-2,t-02140,389,0,65.48,140.21,214.85,901321,1309379
2026-07-10T08:04:00Z,exporter,us-east-1,t-02090,5363,14,77.61,216.96,364.60,7469268,10168777
2026-07-10T08:20:00Z,ingest-api,us-east-1,t-02858,659,6,60.86,143.29,216.30,1606267,1333391
2026-07-10T08:51:00Z,alerting,us-west-2,t-03247,4059,26,42.87,82.02,115.73,2512203,4529825
2026-07-10T08:14:00Z,exporter,us-west-2,t-03585,10127,21,62.89,116.71,195.69,24911667,59652563
2026-07-10T08:25:00Z,alerting,eu-central-1,t-00332,4347,27,55.66,143.68,296.09,7536997,23946341
2026-07-10T08:20:00Z,billing,us-west-2,t-03342,7626,93,48.46,95.35,193.05,9253513,55971720
2026-07-10T08:11:00Z,query-api,ap-southeast-2,t-01334,3172,13,50.49,98.61,190.97,2984806,7204296
2026-07-10T08:39:00Z,ingest-api,ap-southeast-2,t-00669,1090,12,59.99,123.79,256.29,2646929,6062098
2026-07-10T08:58:00Z,alerting,ap-southeast-2,t-01906,798,1,35.44,85.47,115.79,733804,1498199
2026-07-10T08:51:00Z,alerting,us-east-1,t-00821,1329,3,43.94,84.88,117.12,2283520,2888213
2026-07-10T08:40:00Z,billing,us-west-2,t-01708,5143,30,37.94,80.82,138.59,9728476,35769630
2026-07-10T08:57:00Z,ingest-api,ap-southeast-2,t-01923,1918,22,23.79,50.22,102.88,1161202,4367747
2026-07-10T08:28:00Z,query-api,us-west-2,t-00385,1273,4,30.74,64.19,119.54,2869759,2916902
2026-07-10T08:55:00Z,billing,ap-southeast-2,t-01615,8667,122,61.60,170.39,321.35,19875630,27757400
2026-07-10T08:57:00Z,query-api,us-west-2,t-00539,2488,4,49.03,113.05,211.04,6373989,9793057
2026-07-10T08:12:00Z,exporter,eu-central-1,t-00191,10700,0,54.10,127.30,224.93,4360797,44532342
2026-07-10T08:29:00Z,query-api,ap-southeast-2,t-02603,6538,91,40.48,104.62,155.33,13878177,44580268
2026-07-10T08:13:00Z,ingest-api,ap-southeast-2,t-00229,7963,21,22.82,63.57,87.61,11306874,56642864
2026-07-10T08:26:00Z,alerting,us-west-2,t-02577,5863,40,28.62,73.44,119.05,5016458,6073848
2026-07-10T08:33:00Z,exporter,us-west-2,t-03565,9627,43,37.13,68.91,113.23,13505644,63953109
2026-07-10T08:38:00Z,exporter,ap-southeast-2,t-02330,2178,9,35.02,87.83,170.05,2522853,2422021
2026-07-10T08:53:00Z,billing,ap-southeast-2,t-01445,3186,20,28.25,73.43,110.93,3648740,21998299
2026-07-10T08:32:00Z,alerting,us-east-1,t-03889,872,2,25.56,60.34,83.11,454593,3147336
2026-07-10T08:41:00Z,billing,ap-southeast-2,t-01978,7789,18,34.37,67.55,107.24,12154845,57593373
2026-07-10T08:59:00Z,billing,us-east-1,t-00105,3445,43,60.60,158.45,306.08,3131614,21404367
2026-07-10T08:09:00Z,query-api,ap-southeast-2,t-01892,208,2,56.19,101.39,175.60,278707,756292
2026-07-10T08:41:00Z,ingest-api,us-west-2,t-00458,8162,46,65.08,162.78,247.17,11944049,36999903
2026-07-10T08:55:00Z,query-api,eu-central-1,t-02372,4666,41,22.57,61.46,89.65,1966143,34116700
2026-07-10T08:09:00Z,query-api,ap-southeast-2,t-02916,4173,7,33.13,84.56,164.42,6262199,7925945
2026-07-10T08:45:00Z,ingest-api,us-west-2,t-00544,1170,3,20.24,40.40,67.89,1468249,2372393
2026-07-10T08:54:00Z,billing,us-east-1,t-02865,2110,4,49.55,90.05,185.22,2552426,9067711
2026-07-10T08:11:00Z,query-api,ap-southeast-2,t-02386,9879,90,74.66,176.66,350.28,23033840,37506101
2026-07-10T08:17:00Z,alerting,us-east-1,t-02416,6561,77,68.20,153.69,263.49,6254244,9295248
2026-07-10T08:05:00Z,alerting,us-east-1,t-00587,4015,27,53.76,131.26,175.55,4783792,29062944
2026-07-10T08:13:00Z,billing,us-east-1,t-02215,10400,0,61.72,155.34,311.36,7950581,69593408
2026-07-10T08:02:00Z,alerting,us-west-2,t-01505,5774,15,47.26,113.15,178.10,10558567,27176036
2026-07-10T08:58:00Z,query-api,us-west-2,t-03359,11634,60,48.57,128.72,193.08,20388538,73802654
2026-07-10T08:57:00Z,ingest-api,us-west-2,t-02080,9252,18,64.17,130.58,270.71,18977251,9599183
2026-07-10T08:05:00Z,query-api,eu-central-1,t-01506,11832,5,79.50,202.46,314.17,23949708,62480076
2026-07-10T08:23:00Z,billing,ap-southeast-2,t-01598,6382,15,74.93,145.13,216.62,12898494,29686727
2026-07-10T08:46:00Z,ingest-api,ap-southeast-2,t-02953,9211,130,26.02,68.44,99.78,20535618,66575018
2026-07-10T08:05:00Z,exporter,eu-central-1,t-01861,3015,35,74.75,178.52,272.55,3257766,19559540
2026-07-10T08:40:00Z,alerting,us-west-2,t-03628,8643,83,46.39,116.05,179.42,18014217,41172971
2026-07-10T08:29:00Z,query-api,us-east-1,t-01794,9337,99,66.49,160.24,253.00,7026015,27980870
2026-07-10T08:49:00Z,billing,us-west-2,t-02800,9174,58,68.86,165.92,288.63,13320163,63671071
2026-07-10T08:46:00Z,billing,ap-southeast-2,t-02118,8474,4,66.81,145.03,268.96,20989117,43735924
2026-07-10T08:30:00Z,ingest-api,ap-southeast-2,t-00180,4677,58,56.54,106.20,143.67,6154666,34662351
2026-07-10T08:43:00Z,query-api,us-west-2,t-01619,299,0,73.78,198.45,357.43,266183,551735
2026-07-10T08:51:00Z,alerting,us-west-2,t-00134,2857,6,41.75,114.47,239.43,1943952,13121749
2026-07-10T08:27:00Z,ingest-api,ap-southeast-2,t-02088,662,0,30.10,61.83,91.84,311303,1991374
2026-07-10T08:00:00Z,ingest-api,ap-southeast-2,t-02286,7703,10,68.49,186.28,370.98,6468681,40600739
2026-07-10T08:45:00Z,exporter,ap-southeast-2,t-03352,4458,19,58.10,133.24,246.92,1915227,24822796
2026-07-10T08:30:00Z,ingest-api,eu-central-1,t-02018,10375,63,59.51,156.91,242.80,26889816,20308072
2026-07-10T08:59:00Z,ingest-api,us-east-1,t-00292,10791,119,44.15,82.70,125.81,9143189,59233746
2026-07-10T08:59:00Z,billing,us-east-1,t-03609,9203,56,76.83,149.81,244.27,7133210,63857594
2026-07-10T08:29:00Z,ingest-api,us-west-2,t-01513,2667,21,54.73,125.78,206.46,6011459,11601480
2026-07-10T08:41:00Z,alerting,us-east-1,t-03213,694,5,31.28,78.42,109.63,849491,5300194
